user,ROI,sen2,cloud_per,cloud_coverage,label_type,difficulty,proj_centroid
NICOLE,ROI_3748,20190111T073259_20190111T075530_T36KXB,0.0,cloud-free,scribble,NA,POINT (34.44467 -21.30721)
CESAR,ROI_3749,20190720T072629_20190720T075356_T36KXA,0.0,cloud-free,nolabel,1,POINT (34.50483 -22.12621)
CESAR,ROI_3750,20181218T075329_20181218T080926_T35KQS,0.0,cloud-free,nolabel,1,POINT (29.27498 -21.38183)
CESAR,ROI_3751,20190224T075921_20190224T081537_T35KPU,0.0,cloud-free,nolabel,1,POINT (28.51353 -19.73076)
NICOLE,ROI_3752,20181226T080331_20181226T082041_T35KNV,0.0,cloud-free,scribble,NA,POINT (27.37137 -18.57619)
NICOLE,ROI_3753,20181219T081331_20181219T082906_T35KLU,0.0,cloud-free,scribble,NA,POINT (25.62808 -19.50431)
NICOLE,ROI_3754,20190121T082241_20190121T084319_T34KGE,0.0,cloud-free,scribble,NA,POINT (23.4841 -18.65222)
NICOLE,ROI_3755,20190121T082241_20190121T084319_T34KFF,0.0,cloud-free,scribble,NA,POINT (22.38199 -17.81479)
NICOLE,ROI_3756,20190310T082749_20190310T085409_T34LFH,0.0,cloud-free,scribble,NA,POINT (22.42209 -16.01283)
CESAR,ROI_3757,20200508T082611_20200508T085016_T34KDG,0.0,cloud-free,nolabel,1,POINT (20.39831 -16.85846)
NICOLE,ROI_3758,20181228T084351_20181228T090053_T33KYV,0.0,cloud-free,scribble,NA,POINT (17.39271 -18.42418)
CESAR,ROI_3759,20200623T084601_20200623T091228_T33KXU,0.0,cloud-free,nolabel,1,POINT (16.49102 -19.61756)
CESAR,ROI_3760,20200710T083601_20200710T090430_T33KXR,0.0,cloud-free,nolabel,1,POINT (16.49098 -22.21901)
VALERIA,ROI_3761,20200730T083611_20200730T090635_T33KYP,0.0,cloud-free,high,NA,POINT (17.3526 -24.02482)
CESAR,ROI_3762,20190706T083611_20190706T090232_T33JXK,0.0,cloud-free,nolabel,1,POINT (16.73141 -27.6134)
CESAR,ROI_3763,20200418T082601_20200418T085428_T34JCQ,0.0,cloud-free,nolabel,1,POINT (19.43654 -27.73761)
NICOLE,ROI_3764,20181230T083339_20181230T085105_T34JBM,0.0,cloud-free,scribble,NA,POINT (18.3745 -30.33018)
NICOLE,ROI_3765,20190526T081609_20190526T084825_T34JEN,0.0,cloud-free,scribble,NA,POINT (21.52039 -29.5314)
NICOLE,ROI_3766,20190730T081611_20190730T084735_T34HBK,0.0,cloud-free,scribble,NA,POINT (18.57493 -32.23086)
CESAR,ROI_3767,20181214T081329_20181214T083907_T34HDH,0.0,cloud-free,nolabel,1,POINT (20.45835 -34.02622)
CESAR,ROI_3768,20200726T080609_20200726T083105_T34HFJ,0.0,cloud-free,nolabel,1,POINT (22.86291 -33.10801)
CESAR,ROI_3769,20200307T074751_20200307T081122_T35JMF,0.0,cloud-free,nolabel,1,POINT (26.38951 -31.51621)
CESAR,ROI_3770,20191231T080331_20191231T082426_T35JKH,0.0,cloud-free,nolabel,1,POINT (24.58622 -29.53143)
CESAR,ROI_3771,20190321T075619_20190321T081839_T35JMK,0.0,cloud-free,scribble,NA,POINT (26.42955 -27.96788)
NICOLE,ROI_3772,20190122T075221_20190122T081410_T35JPF,0.0,cloud-free,scribble,NA,POINT (28.57365 -31.34516)
CESAR,ROI_3773,20190706T074619_20190706T081656_T35JQL,0.0,cloud-free,nolabel,1,POINT (29.67568 -26.82941)
NICOLE,ROI_3774,20190206T075109_20190206T081612_T35JQK,0.0,cloud-free,scribble,NA,POINT (29.43532 -27.57793)
NICOLE,ROI_3775,20190227T080901_20190227T082227_T35MPR,0.0,cloud-free,scribble,NA,POINT (28.35322 -4.079173)
CESAR,ROI_3776,20200329T082601_20200329T084147_T35NKA,0.0,cloud-free,nolabel,1,POINT (24.86667 0.4058053)
CESAR,ROI_3777,20200122T084241_20200122T085337_T34NGG,0.0,cloud-free,nolabel,1,POINT (23.14338 1.347415)
VALERIA,ROI_3778,20200211T084101_20200211T085547_T34NFH,0.0,cloud-free,high,NA,POINT (22.0414 2.308705)
CESAR,ROI_3779,20190308T083811_20190308T085228_T34NGJ,0.0,cloud-free,nolabel,1,POINT (23.00319 3.009295)
CESAR,ROI_3780,20191231T085259_20191231T090759_T34NDH,0.0,cloud-free,nolabel,1,POINT (20.33816 2.168621)
NICOLE,ROI_3781,20190326T084609_20190326T090122_T34NCJ,0.0,cloud-free,scribble,NA,POINT (19.79718 3.12933)
CESAR,ROI_3782,20200217T090031_20200217T091006_T34NBG,0.0,cloud-free,nolabel,1,POINT (18.75521 1.347413)
VALERIA,ROI_3783,20200113T090229_20200113T091351_T33NYB,0.0,cloud-free,high,NA,POINT (17.21229 1.147106)
CESAR,ROI_3784,20200128T090221_20200128T091740_T33NYA,0.0,cloud-free,nolabel,1,POINT (17.17217 0.2053611)
CESAR,ROI_3785,20190428T085559_20190428T091911_T33MXV,0.0,cloud-free,nolabel,1,POINT (16.31062 -0.5761167)
NICOLE,ROI_3787,20190327T091021_20190327T092409_T33MVT,0.0,cloud-free,scribble,NA,POINT (14.64752 -2.49894)
NICOLE,ROI_3791,20190227T090019_20190227T091704_T33MWS,0.0,cloud-free,scribble,NA,POINT (15.34878 -3.339399)
VALERIA,ROI_3796,20191207T091249_20191207T093220_T33LUJ,0.0,cloud-free,high,NA,POINT (13.58552 -10.5153)
NICOLE,ROI_3797,20190321T084631_20190321T090923_T33LXH,0.0,cloud-free,scribble,NA,POINT (16.41077 -11.24342)
VALERIA,ROI_3798,20191211T085249_20191211T091329_T33LXD,0.0,cloud-free,high,NA,POINT (16.531 -15.12491)
NICOLE,ROI_3799,20181224T090351_20181224T091422_T33LVC,0.0,cloud-free,scribble,NA,POINT (14.44715 -16.08987)
CESAR,ROI_3800,20200521T083611_20200521T090259_T34KCF,0.0,cloud-free,nolabel,1,POINT (19.47661 -17.75762)
NICOLE,ROI_3802,20191022T075951_20191022T080822_T35KNT,0.0,cloud-free,scribble,NA,POINT (27.37137 -20.33327)
CESAR,ROI_3803,20190909T074611_20190909T080510_T35KRR,0.0,cloud-free,nolabel,1,POINT (30.53727 -22.23764)
NICOLE,ROI_3804,20190218T073951_20190218T075657_T36KUU,0.0,cloud-free,scribble,NA,POINT (31.65943 -24.07974)
CESAR,ROI_3805,20190710T072629_20190710T074538_T36KWU,0.0,cloud-free,nolabel,1,POINT (33.5029 -24.11631)
CESAR,ROI_3806,20181217T073311_20181217T075134_T36JYT,0.0,cloud-free,nolabel,1,POINT (35.50671 -24.8821)
NICOLE,ROI_3807,20190322T072619_20190322T074833_T36KYV,0.0,cloud-free,scribble,NA,POINT (35.14597 -23.05124)
CESAR,ROI_3808,20200629T072621_20200629T074317_T36LZH,0.0,cloud-free,nolabel,1,POINT (36.55861 -15.89716)
CESAR,ROI_3809,20190613T073619_20190613T075950_T36KXG,0.0,cloud-free,nolabel,1,POINT (34.61498 -16.74337)
CESAR,ROI_3810,20200408T073609_20200408T080123_T36LWJ,0.0,cloud-free,nolabel,1,POINT (33.32261 -15.17326)
NICOLE,ROI_3811,20190201T075141_20190201T081301_T36LVK,0.0,cloud-free,scribble,NA,POINT (32.59118 -14.17496)
CESAR,ROI_3812,20190807T073621_20190807T075530_T36LWK,0.0,cloud-free,nolabel,1,POINT (33.62313 -14.0293)
VALERIA,ROI_3813,20190226T074859_20190226T081205_T36LWM,0.0,cloud-free,high,NA,POINT (33.24237 -12.40052)
CESAR,ROI_3814,20191101T080051_20191101T080824_T36LTN,0.0,cloud-free,nolabel,1,POINT (30.89798 -11.40059)
VALERIA,ROI_3815,20200422T080611_20200422T082942_T35LQK,0.0,cloud-free,high,NA,POINT (29.03448 -9.548531)
CESAR,ROI_3816,20190902T075611_20190902T081708_T36LUQ,0.0,cloud-free,nolabel,1,POINT (31.51918 -9.48921)
CESAR,ROI_3817,20190329T080611_20190329T082339_T35LNJ,0.0,cloud-free,nolabel,1,POINT (27.3113 -10.3971)
VALERIA,ROI_3818,20190521T081611_20190521T083803_T35LKK,0.0,cloud-free,high,NA,POINT (24.78648 -9.607814)
CESAR,ROI_3819,20190728T082609_20190728T085303_T34LFP,0.0,cloud-free,nolabel,1,POINT (22.46217 -10.53497)
CESAR,ROI_3820,20200610T083611_20200610T090302_T34LDN,0.0,cloud-free,nolabel,1,POINT (20.6187 -11.2827)
CESAR,ROI_3821,20190330T082609_20190330T085203_T34LEM,0.0,cloud-free,nolabel,1,POINT (21.38011 -12.28307)
CESAR,ROI_3822,20200516T083559_20200516T090154_T34LDL,0.0,cloud-free,nolabel,1,POINT (20.53858 -13.26009)
CESAR,ROI_3823,20191123T084301_20191123T085344_T34KBG,0.0,cloud-free,nolabel,1,POINT (18.63502 -16.82006)
VALERIA,ROI_3824,20191123T084301_20191123T085344_T34KCG,0.0,cloud-free,high,NA,POINT (19.55675 -16.7817)
CESAR,ROI_3827,20200326T081601_20200326T084559_T34KEU,0.0,cloud-free,nolabel,1,POINT (21.56048 -24.00646)
CESAR,ROI_3828,20190322T081621_20190322T084306_T34KGA,0.0,cloud-free,nolabel,1,POINT (23.40385 -22.1633)
CESAR,ROI_3829,20190501T081611_20190501T084600_T34JDS,0.0,cloud-free,nolabel,1,POINT (20.39832 -26.04002)
CESAR,ROI_3830,20190206T084131_20190206T085841_T33JYM,0.0,cloud-free,nolabel,1,POINT (17.49277 -25.76961)
CESAR,ROI_3831,20200317T083659_20200317T085500_T33JWN,0.0,cloud-free,nolabel,1,POINT (15.64938 -25.0093)
CESAR,ROI_3832,20190211T084059_20190211T085817_T33JWK,0.0,cloud-free,nolabel,1,POINT (15.72947 -27.43569)
CESAR,ROI_3834,20190421T081611_20190421T083908_T34JDM,0.0,cloud-free,nolabel,1,POINT (20.25802 -30.19174)
CESAR,ROI_3835,20190126T082219_20190126T083753_T34JDL,0.0,cloud-free,nolabel,1,POINT (20.29813 -31.32808)
CESAR,ROI_3836,20200619T081609_20200619T083907_T34HDK,0.0,cloud-free,nolabel,1,POINT (20.35817 -32.19702)
VALERIA,ROI_3838,20200713T075609_20200713T082205_T35HLE,0.0,cloud-free,high,NA,POINT (25.44785 -32.21393)
NICOLE,ROI_3839,20190505T075611_20190505T082331_T35JLG,0.0,cloud-free,scribble,NA,POINT (25.32749 -30.43391)
CESAR,ROI_3840,20190712T080619_20190712T083051_T34JGM,0.0,cloud-free,nolabel,1,POINT (23.48405 -30.2956)
CESAR,ROI_3841,20190428T080611_20190428T083118_T34JGN,0.0,cloud-free,nolabel,1,POINT (23.38393 -29.28704)
NICOLE,ROI_3842,20181229T081331_20181229T082102_T34JFN,0.0,cloud-free,scribble,NA,POINT (22.6225 -29.4616)
CESAR,ROI_3843,20190121T082241_20190121T084319_T34JEP,0.0,cloud-free,nolabel,1,POINT (21.48027 -28.51516)
CESAR,ROI_3844,20190814T081609_20190814T084512_T34JDQ,0.0,cloud-free,nolabel,1,POINT (20.57855 -27.5601)
CESAR,ROI_3845,20181225T083341_20181225T084322_T34JCS,0.0,cloud-free,nolabel,1,POINT (19.45653 -25.78756)
VALERIA,ROI_3846,20200520T081609_20200520T084813_T34JCN,0.0,cloud-free,high,NA,POINT (19.51655 -29.47911)
VALERIA,ROI_3848,20190401T081601_20190401T084643_T34JCL,0.0,cloud-free,high,NA,POINT (19.57684 -31.24254)
CESAR,ROI_3849,20200313T080711_20200313T083045_T34HEK,0.0,cloud-free,nolabel,1,POINT (21.56055 -32.33246)
CESAR,ROI_3850,20190207T081111_20190207T083500_T34HEJ,0.0,cloud-free,nolabel,1,POINT (21.42022 -33.09119)
CESAR,ROI_3851,20190607T080611_20190607T083941_T34HEH,0.0,cloud-free,nolabel,1,POINT (21.62062 -34.0428)
NICOLE,ROI_3852,20190510T075619_20190510T082447_T34HGH,0.0,cloud-free,scribble,NA,POINT (24.12535 -33.95982)
CESAR,ROI_3853,20200115T080159_20200115T081804_T35HKD,0.0,cloud-free,nolabel,1,POINT (24.18535 -33.1583)
CESAR,ROI_3854,20190525T075611_20190525T082742_T35HKE,0.0,cloud-free,nolabel,1,POINT (24.46594 -32.04421)
CESAR,ROI_3855,20181231T080329_20181231T082204_T35JLF,0.0,cloud-free,nolabel,1,POINT (25.36764 -31.20821)
CESAR,ROI_3856,20190105T080321_20190105T082031_T35JKG,0.0,cloud-free,nolabel,1,POINT (24.42585 -30.38198)
CESAR,ROI_3857,20200529T075621_20200529T082105_T35JNN,0.0,cloud-free,nolabel,1,POINT (27.67198 -24.90029)
NICOLE,ROI_3858,20181226T080331_20181226T082041_T35KPR,0.0,cloud-free,scribble,NA,POINT (28.29308 -22.14483)
CESAR,ROI_3859,20190726T074619_20190726T081453_T35KQT,0.0,cloud-free,nolabel,1,POINT (29.47533 -20.46468)
CESAR,ROI_3860,20190816T080611_20190816T082505_T35LNL,0.0,cloud-free,nolabel,1,POINT (27.45149 -8.707689)
CESAR,ROI_3861,20190322T081621_20190322T083441_T35MLN,0.0,cloud-free,nolabel,1,POINT (25.68819 -6.861487)
NICOLE,ROI_3862,20190126T082219_20190126T083753_T35MKP,0.0,cloud-free,scribble,NA,POINT (24.84661 -5.965395)
VALERIA,ROI_3863,20190322T081621_20190322T083441_T35MLQ,0.0,cloud-free,high,NA,POINT (25.64821 -5.087878)
CESAR,ROI_3864,20200102T084341_20200102T085353_T34MFV,0.0,cloud-free,nolabel,1,POINT (22.02131 -4.988085)
CESAR,ROI_3865,20190602T085601_20190602T092124_T33MWP,0.0,cloud-free,nolabel,1,POINT (15.44896 -5.90556)
CESAR,ROI_3867,20200621T085559_20200621T091552_T33MYR,0.0,cloud-free,nolabel,1,POINT (17.1121 -4.149226)
CESAR,ROI_3868,20190321T084631_20190321T090923_T34MDC,0.0,cloud-free,nolabel,1,POINT (20.3382 -2.468876)
CESAR,ROI_3869,20200728T075611_20200728T082100_T36MUT,0.0,cloud-free,nolabel,1,POINT (31.53919 -6.881313)
CESAR,ROI_3870,20200605T074621_20200605T080829_T36MXS,0.0,cloud-free,nolabel,1,POINT (34.30441 -7.656528)
CESAR,ROI_3871,20190307T072741_20190307T074857_T37MCQ,0.0,cloud-free,nolabel,1,POINT (37.85111 -4.908189)
CESAR,ROI_3872,20190725T072621_20190725T074328_T37MDS,0.0,cloud-free,nolabel,1,POINT (38.69261 -3.10926)
CESAR,ROI_3873,20190320T073621_20190320T075937_T36MZB,0.0,cloud-free,nolabel,1,POINT (36.20804 -3.34938)
NICOLE,ROI_3874,20190512T074621_20190512T080030_T36MYB,0.0,cloud-free,scribble,NA,POINT (34.96561 -3.209276)
CESAR,ROI_3875,20190206T075109_20190206T080454_T36MXB,0.0,cloud-free,nolabel,1,POINT (34.58488 -3.269357)
NICOLE,ROI_3876,20190313T074711_20190313T080640_T36MXC,0.0,cloud-free,scribble,NA,POINT (34.46472 -2.288703)
CESAR,ROI_3877,20200211T074959_20200211T080355_T36MXD,0.0,cloud-free,nolabel,1,POINT (34.20418 -1.407492)
CESAR,ROI_3878,20190623T073619_20190623T075723_T37MDV,0.0,cloud-free,nolabel,1,POINT (38.47224 -0.4858651)
NICOLE,ROI_3879,20190103T072311_20190103T072902_T37MGV,0.0,cloud-free,scribble,NA,POINT (41.31756 -0.746376)
CESAR,ROI_3880,20191117T073109_20191117T074859_T37NGB,0.0,cloud-free,nolabel,1,POINT (41.33758 1.25729)
CESAR,ROI_3881,20200120T071219_20200120T072701_T38NMJ,0.0,cloud-free,nolabel,1,POINT (44.58369 2.939233)
CESAR,ROI_3882,20190107T070251_20190107T071126_T38NQK,0.0,cloud-free,nolabel,1,POINT (47.36891 3.87931)
CESAR,ROI_3883,20190321T070621_20190321T072048_T38NQM,0.0,cloud-free,nolabel,1,POINT (47.28881 5.696292)
CESAR,ROI_3884,20181224T072311_20181224T072313_T38NNP,0.0,cloud-free,nolabel,1,POINT (45.48544 7.527432)
CESAR,ROI_3885,20181224T072311_20181224T072313_T38NMM,0.0,cloud-free,nolabel,1,POINT (44.50346 5.776071)
VALERIA,ROI_3886,20200711T071619_20200711T072820_T38NKM,0.0,cloud-free,high,NA,POINT (42.84038 5.895672)
NICOLE,ROI_3888,20190218T073951_20190218T075657_T37NED,0.0,cloud-free,scribble,NA,POINT (39.49408 2.999271)
NICOLE,ROI_3889,20190315T073659_20190315T075846_T37NCE,0.0,cloud-free,scribble,NA,POINT (37.75087 3.979307)
CESAR,ROI_3890,20190120T080239_20190120T081658_T36NXK,0.0,cloud-free,nolabel,1,POINT (34.4847 4.019341)
CESAR,ROI_3891,20190204T080121_20190204T080815_T36NVK,0.0,cloud-free,nolabel,1,POINT (32.5211 3.939317)
CESAR,ROI_3892,20181220T083349_20181220T083900_T35NME,0.0,cloud-free,nolabel,1,POINT (26.56991 3.959336)
CESAR,ROI_3893,20190424T082611_20190424T083846_T35NKD,0.0,cloud-free,nolabel,1,POINT (24.76651 2.959215)
NICOLE,ROI_3894,20181224T090351_20181224T091422_T33NYD,0.0,cloud-free,scribble,NA,POINT (17.23238 3.079271)
NICOLE,ROI_3895,20181227T091401_20181227T092430_T33NWD,0.0,cloud-free,scribble,NA,POINT (15.18852 3.21939)
VALERIA,ROI_3897,20190312T091119_20190312T092322_T33NWE,0.0,cloud-free,high,NA,POINT (15.46896 4.039196)
CESAR,ROI_3901,20190331T075609_20190331T082137_T35LPC,0.0,cloud-free,nolabel,1,POINT (28.36316 -15.93584)
VALERIA,ROI_3903,20190322T081621_20190322T084306_T34LGJ,0.0,cloud-free,high,NA,POINT (23.45399 -14.98948)
CESAR,ROI_3904,20190315T082711_20190315T084811_T34LDJ,0.0,cloud-free,nolabel,1,POINT (20.64877 -15.0282)
CESAR,ROI_3905,20190415T084609_20190415T091130_T33LYC,0.0,cloud-free,nolabel,1,POINT (17.34263 -15.91649)
CESAR,ROI_3906,20191226T085351_20191226T085739_T33KXB,0.0,cloud-free,nolabel,1,POINT (16.52097 -16.91597)
NICOLE,ROI_3907,20181221T085351_20181221T091051_T33KWR,0.0,cloud-free,scribble,NA,POINT (15.45898 -22.12618)
NICOLE,ROI_3908,20190224T084939_20190224T090717_T33KVQ,0.0,cloud-free,scribble,NA,POINT (14.7577 -23.1434)
NICOLE,ROI_3909,20190126T082219_20190126T083753_T34KEA,0.0,cloud-free,scribble,NA,POINT (21.61058 -22.18188)
CESAR,ROI_3910,20190630T081611_20190630T084608_T34JET,0.0,cloud-free,nolabel,1,POINT (21.47027 -24.97304)
CESAR,ROI_3911,20200210T081959_20200210T084619_T34JDT,0.0,cloud-free,nolabel,1,POINT (20.44843 -25.00934)
NICOLE,ROI_3913,20190414T082601_20190414T085311_T33JYH,0.0,cloud-free,scribble,NA,POINT (17.50287 -29.49649)
NICOLE,ROI_3914,20190204T080121_20190204T081937_T35JMH,0.0,cloud-free,scribble,NA,POINT (26.51984 -29.51386)
CESAR,ROI_3916,20190206T075109_20190206T081612_T35JQJ,0.0,cloud-free,nolabel,1,POINT (29.38519 -28.44472)
NICOLE,ROI_3917,20190308T074749_20190308T081646_T35JNL,0.0,cloud-free,scribble,NA,POINT (27.50164 -26.57882)
VALERIA,ROI_3918,20200623T075609_20200623T082242_T35JMN,0.0,cloud-free,high,NA,POINT (26.63998 -24.84583)
CESAR,ROI_3919,20190722T080619_20190722T082743_T35JLM,0.0,cloud-free,nolabel,1,POINT (25.23737 -25.96788)
CESAR,ROI_3920,20190518T080611_20190518T083038_T34KHU,0.0,cloud-free,nolabel,1,POINT (24.49603 -24.04312)
CESAR,ROI_3921,20190416T081609_20190416T083446_T34KFV,0.0,cloud-free,nolabel,1,POINT (22.33186 -23.14338)
CESAR,ROI_3922,20190310T082749_20190310T085409_T34KCV,0.0,cloud-free,nolabel,1,POINT (19.54667 -23.03276)
CESAR,ROI_3923,20190601T083609_20190601T085906_T33KYQ,0.0,cloud-free,nolabel,1,POINT (17.44269 -23.06968)
NICOLE,ROI_3924,20190306T084829_20190306T091534_T33KXT,0.0,cloud-free,scribble,NA,POINT (16.26051 -20.52101)
CESAR,ROI_3925,20190311T084751_20190311T090540_T33KVT,0.0,cloud-free,nolabel,1,POINT (14.69759 -20.53979)
CESAR,ROI_3926,20181229T090359_20181229T092519_T33KUT,0.0,cloud-free,nolabel,1,POINT (13.67568 -20.50229)
VALERIA,ROI_3927,20191006T082819_20191006T084959_T34KCD,0.0,cloud-free,high,NA,POINT (19.50665 -19.56099)
NICOLE,ROI_3928,20190106T082329_20190106T084423_T34KGD,0.0,cloud-free,scribble,NA,POINT (23.29366 -19.54212)
CESAR,ROI_3929,20190905T080611_20190905T082303_T35LNC,0.0,cloud-free,nolabel,1,POINT (27.52173 -15.91647)
NICOLE,ROI_3930,20191223T075229_20191223T080832_T36KUD,0.0,cloud-free,scribble,NA,POINT (31.64945 -19.46661)
CESAR,ROI_3931,20190703T073619_20190703T075901_T36KVF,0.0,cloud-free,nolabel,1,POINT (32.7314 -17.68119)
CESAR,ROI_3932,20190225T072901_20190225T075255_T36LYJ,0.0,cloud-free,nolabel,1,POINT (35.31627 -15.00881)
CESAR,ROI_3933,20190718T073621_20190718T080541_T36KWC,0.0,cloud-free,nolabel,1,POINT (33.53299 -20.44589)
CESAR,ROI_3934,20190310T073731_20190310T080100_T36KWA,0.0,cloud-free,nolabel,1,POINT (33.39268 -22.23757)
NICOLE,ROI_3935,20181215T074319_20181215T080534_T36KUV,0.0,cloud-free,scribble,NA,POINT (31.42903 -23.18019)
CESAR,ROI_3936,20190409T073611_20190409T075550_T36JVT,0.0,cloud-free,nolabel,1,POINT (32.57111 -24.95483)
CESAR,ROI_3937,20200503T073621_20200503T080713_T36JUP,0.0,cloud-free,nolabel,1,POINT (31.44898 -28.4623)
CESAR,ROI_3938,20190114T074249_20190114T080424_T35JQG,0.0,cloud-free,nolabel,1,POINT (29.7659 -30.36472)
CESAR,ROI_3941,20191108T075131_20191108T081042_T36LWQ,0.0,cloud-free,nolabel,1,POINT (33.49294 -9.627482)
NICOLE,ROI_3942,20190321T075619_20190321T081839_T36MUS,0.0,cloud-free,scribble,NA,POINT (31.72956 -7.845096)
CESAR,ROI_3943,20190428T080611_20190428T083118_T35MQM,0.0,cloud-free,nolabel,1,POINT (29.34513 -7.686287)
CESAR,ROI_3944,20190617T080611_20190617T082933_T35MNN,0.0,cloud-free,nolabel,1,POINT (27.42149 -6.891318)
VALERIA,ROI_3945,20190610T081611_20190610T083628_T35MMM,0.0,cloud-free,high,NA,POINT (26.59989 -7.785586)
NICOLE,ROI_3946,20190426T081609_20190426T083340_T35MKM,0.0,cloud-free,scribble,NA,POINT (24.85673 -7.726031)
NICOLE,ROI_3947,20181220T083349_20181220T085102_T34MGT,0.0,cloud-free,scribble,NA,POINT (23.17349 -6.931126)
CESAR,ROI_3948,20190519T082609_20190519T084742_T34MFT,0.0,cloud-free,nolabel,1,POINT (22.37204 -6.851461)
CESAR,ROI_3949,20190527T083601_20190527T085937_T34MES,0.0,cloud-free,nolabel,1,POINT (21.49029 -7.805391)
CESAR,ROI_3951,20200502T085549_20200502T091310_T33LWK,0.0,cloud-free,nolabel,1,POINT (15.41889 -9.667014)
CESAR,ROI_3952,20200719T090601_20200719T092922_T33LUK,0.0,cloud-free,nolabel,1,POINT (13.61558 -9.54847)
CESAR,ROI_3953,20200220T091011_20200220T093220_T33MUM,0.0,cloud-free,nolabel,1,POINT (13.6156 -7.944391)
CESAR,ROI_3954,20190605T090601_20190605T092047_T33MVN,0.0,cloud-free,nolabel,1,POINT (14.61742 -6.911161)
CESAR,ROI_3956,20190609T084601_20190609T090631_T33MYN,0.0,cloud-free,nolabel,1,POINT (17.34256 -6.951021)
CESAR,ROI_3957,20190520T084601_20190520T090842_T34MBT,0.0,cloud-free,nolabel,1,POINT (18.90548 -6.871364)
CESAR,ROI_3958,20190626T083601_20190626T090123_T34LER,0.0,cloud-free,nolabel,1,POINT (21.47027 -8.677999)
CESAR,ROI_3959,20191028T082041_20191028T083649_T35LKG,0.0,cloud-free,nolabel,1,POINT (24.75653 -12.32223)
CESAR,ROI_3960,20190531T081611_20190531T083458_T35LLF,0.0,cloud-free,nolabel,1,POINT (25.71826 -13.12358)
CESAR,ROI_3961,20190304T080829_20190304T083101_T35LPF,0.0,cloud-free,nolabel,1,POINT (28.30307 -13.16262)
CESAR,ROI_3962,20190331T075609_20190331T082137_T35LPE,0.0,cloud-free,nolabel,1,POINT (28.4033 -13.94178)
VALERIA,ROI_3963,20200708T084559_20200708T090330_T33LYG,0.0,cloud-free,high,NA,POINT (17.3025 -12.28306)
NICOLE,ROI_3964,20191007T084831_20191007T091149_T33LYH,0.0,cloud-free,scribble,NA,POINT (17.34259 -11.45949)
CESAR,ROI_3965,20200618T084559_20200618T090240_T33LYJ,0.0,cloud-free,nolabel,1,POINT (17.26243 -10.18023)
CESAR,ROI_3967,20200527T085601_20200527T091837_T33LWH,0.0,cloud-free,nolabel,1,POINT (15.53924 -11.32197)
VALERIA,ROI_3968,20190607T085609_20190607T092158_T33LUH,0.0,cloud-free,high,NA,POINT (13.81588 -11.51839)
NICOLE,ROI_3969,20190314T085731_20190314T091447_T33LVH,0.0,cloud-free,scribble,NA,POINT (14.49723 -11.47912)
CESAR,ROI_3970,20190622T085601_20190622T091658_T33LVG,0.0,cloud-free,nolabel,1,POINT (14.61743 -12.20467)
NICOLE,ROI_3971,20190408T085559_20190408T091723_T33LUF,0.0,cloud-free,scribble,NA,POINT (13.67566 -13.10411)
CESAR,ROI_3972,20200507T085601_20200507T092328_T33LVF,0.0,cloud-free,nolabel,1,POINT (14.5573 -13.22106)
NICOLE,ROI_3973,20190301T084901_20190301T090356_T33LXF,0.0,cloud-free,scribble,NA,POINT (16.40082 -13.22114)
CESAR,ROI_3974,20190403T090021_20190403T091412_T33LWF,0.0,cloud-free,nolabel,1,POINT (15.5392 -13.20162)
CESAR,ROI_3975,20190207T090139_20190207T091312_T33LVE,0.0,cloud-free,nolabel,1,POINT (14.59738 -14.07787)
CESAR,ROI_3976,20190207T090139_20190207T092427_T33LVD,0.0,cloud-free,nolabel,1,POINT (14.53726 -14.97014)
CESAR,ROI_3977,20200424T084601_20200424T091220_T33LWC,0.0,cloud-free,nolabel,1,POINT (15.51908 -15.97433)
NICOLE,ROI_3978,20190321T084631_20190321T090923_T33LYE,0.0,cloud-free,scribble,NA,POINT (17.20226 -14.11668)
CESAR,ROI_3979,20200504T084601_20200504T090346_T33LZK,0.0,cloud-free,nolabel,1,POINT (18.70514 -9.706529)
CESAR,ROI_3980,20200522T080611_20200522T082903_T35KLB,0.0,cloud-free,nolabel,1,POINT (25.57798 -16.91596)
CESAR,ROI_3981,20181214T081329_20181214T082636_T35KMA,0.0,cloud-free,nolabel,1,POINT (26.51978 -17.62394)
CESAR,ROI_3982,20190314T080709_20190314T083245_T35KMU,0.0,cloud-free,nolabel,1,POINT (26.55991 -19.65537)
CESAR,ROI_3983,20190314T080709_20190314T083245_T35KMT,0.0,cloud-free,nolabel,1,POINT (26.66011 -20.22047)
CESAR,ROI_3984,20190303T074821_20190303T081357_T35KRT,0.0,cloud-free,nolabel,1,POINT (30.5473 -20.46469)
